,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
1065,320,162199.0,130.0,2008-11-01,diesel,grey,estate,True,True,True,False,True,False,True,False,4500.0,2018-05-01
1066,535,256774.0,230.0,2012-01-01,diesel,grey,estate,True,True,True,True,True,True,True,True,18900.0,2018-05-01
1067,330,33631.0,190.0,2014-05-01,diesel,grey,estate,False,False,False,False,False,False,False,True,24200.0,2018-05-01
1068,530,49871.0,190.0,2015-09-01,diesel,black,estate,True,False,False,False,True,False,True,True,30000.0,2018-05-01
1069,318,190289.0,105.0,2014-05-01,diesel,white,estate,True,True,False,False,True,False,True,True,11300.0,2018-05-01
1070,318,106417.0,100.0,2013-08-01,diesel,grey,estate,True,False,False,False,False,False,True,False,12400.0,2018-05-01
1071,318,189921.0,100.0,2013-08-01,diesel,brown,estate,True,True,False,False,False,False,True,False,10100.0,2018-05-01
1072,320,99113.0,120.0,2013-06-01,diesel,grey,estate,True,True,False,False,True,True,True,True,14000.0,2018-05-01
1073,318,193105.0,105.0,2014-09-01,diesel,black,estate,False,True,False,False,True,False,True,True,11100.0,2018-05-01
1074,520,130684.0,135.0,2012-03-01,diesel,grey,estate,True,True,False,False,False,False,True,True,14100.0,2018-05-01
1075,318,96981.0,100.0,2009-05-01,petrol,green,estate,True,True,False,False,False,False,True,False,8400.0,2018-05-01
1076,520,196890.0,135.0,2010-10-01,diesel,grey,estate,True,True,False,False,True,False,True,True,15100.0,2018-05-01
1077,318,118160.0,100.0,2010-02-01,diesel,grey,estate,True,False,False,False,False,False,True,False,8000.0,2018-05-01
1078,320,169470.0,135.0,2013-12-01,diesel,grey,estate,False,True,False,False,False,False,True,True,8300.0,2018-05-01
1079,318,271229.0,100.0,2010-05-01,diesel,black,estate,True,True,False,False,True,False,True,False,7300.0,2018-05-01
1080,530,158308.0,190.0,2014-01-01,diesel,black,estate,True,True,False,True,True,True,True,True,23300.0,2018-05-01
1081,316,186459.0,85.0,2013-11-01,diesel,white,estate,False,False,False,False,False,False,True,False,10700.0,2018-05-01
1082,525,110966.0,160.0,2013-06-01,diesel,grey,estate,True,True,False,False,False,False,False,True,15100.0,2018-05-01
1083,316,131899.0,85.0,2013-11-01,diesel,black,estate,False,True,False,False,False,False,True,False,9500.0,2018-05-01
1084,520,151115.0,135.0,2013-04-01,diesel,silver,estate,True,True,True,False,False,False,True,True,15400.0,2018-05-01
1085,318,157363.0,100.0,2013-09-01,diesel,white,estate,False,True,False,False,False,True,True,False,12500.0,2018-05-01
1086,320,134983.0,130.0,2009-06-01,diesel,black,estate,False,False,True,False,True,False,True,False,8300.0,2018-05-01
1087,520,114589.0,135.0,2013-01-01,diesel,grey,estate,True,True,True,False,True,True,True,True,17100.0,2018-05-01
1088,520,175756.0,120.0,2014-07-01,diesel,blue,estate,True,True,False,False,True,False,True,True,15700.0,2018-05-01
1089,525,205478.0,155.0,2013-01-01,diesel,black,estate,False,True,False,False,True,False,True,True,14000.0,2018-05-01
1090,520,228719.0,120.0,2010-10-01,diesel,black,estate,False,True,True,True,True,False,True,True,10500.0,2018-05-01
1091,318,128969.0,100.0,2013-10-01,diesel,black,estate,False,True,False,False,False,False,True,False,11100.0,2018-05-01
1092,318,165120.0,105.0,2013-08-01,diesel,black,estate,False,True,False,False,False,True,True,False,9900.0,2018-05-01
1093,520,181703.0,120.0,2014-03-01,diesel,grey,estate,True,True,False,False,True,False,True,False,14900.0,2018-05-01
1094,320,148574.0,120.0,2012-10-01,diesel,grey,estate,False,False,False,False,False,False,True,False,11400.0,2018-05-01
1095,520,187277.0,137.0,2013-06-01,diesel,blue,estate,True,True,False,False,True,True,True,True,14400.0,2018-05-01
1096,530,186203.0,190.0,2013-05-01,diesel,black,estate,True,True,False,False,True,True,True,True,16500.0,2018-05-01
1097,318,45305.0,100.0,2014-10-01,diesel,blue,estate,True,True,False,False,True,False,True,True,18900.0,2018-05-01
1098,320,146393.0,135.0,2012-10-01,diesel,brown,estate,True,True,True,False,True,True,True,False,16200.0,2018-05-01
1099,318,173102.0,100.0,2013-10-01,diesel,black,estate,True,True,False,False,False,True,True,False,10100.0,2018-05-01
1100,520,148966.0,135.0,2013-07-01,petrol,black,estate,False,True,False,False,False,False,True,True,11800.0,2018-05-01
1101,530,249417.0,190.0,2012-09-01,diesel,black,estate,True,True,False,True,True,False,True,True,12500.0,2018-05-01
1102,535,162106.0,230.0,2012-06-01,diesel,black,estate,True,True,True,True,True,False,True,True,18800.0,2018-05-01
1103,520,199890.0,135.0,2014-02-01,diesel,black,estate,False,True,False,False,True,False,True,True,15600.0,2018-05-01
1104,320,165322.0,120.0,2014-06-01,diesel,black,estate,True,True,False,False,False,False,True,True,13700.0,2018-05-01
1105,318,147216.0,105.0,2013-02-01,diesel,grey,estate,False,True,False,False,True,True,True,False,13900.0,2018-05-01
1106,520,175761.0,135.0,2013-12-01,diesel,black,estate,True,True,True,False,False,True,True,True,20300.0,2018-05-01
1107,320,61306.0,120.0,2013-09-01,diesel,grey,estate,False,True,True,False,False,False,True,False,8900.0,2018-05-01
1108,320,92482.0,135.0,2014-07-01,diesel,black,estate,False,True,False,True,False,True,True,True,20200.0,2018-05-01
1109,530,185299.0,190.0,2013-02-01,diesel,blue,estate,True,True,True,False,True,True,True,True,20200.0,2018-05-01
1110,320,260531.0,110.0,2006-08-01,diesel,grey,estate,False,False,False,False,False,False,True,False,2100.0,2018-05-01
1111,520,237366.0,135.0,2012-02-01,diesel,black,estate,False,True,False,False,False,False,True,True,12500.0,2018-05-01
1112,318,153033.0,105.0,2014-11-01,diesel,black,estate,False,True,False,False,True,False,True,True,5400.0,2018-05-01
1113,318,136442.0,105.0,2014-02-01,diesel,silver,estate,False,True,False,False,False,False,True,True,12600.0,2018-05-01
1114,320,155283.0,135.0,2013-02-01,diesel,grey,estate,True,True,False,False,True,False,True,True,14400.0,2018-05-01
1115,520,86410.0,120.0,2011-07-01,diesel,grey,estate,True,True,True,False,True,False,True,True,15700.0,2018-05-01
1116,318,198436.0,100.0,2013-03-01,diesel,grey,estate,False,True,False,False,True,False,True,False,9400.0,2018-05-01
1117,316,183498.0,85.0,2013-03-01,diesel,grey,estate,True,True,False,False,False,False,True,True,10700.0,2018-05-01
1118,525,237786.0,150.0,2011-08-01,diesel,grey,estate,True,True,False,False,True,False,True,True,11400.0,2018-05-01
1119,320,162042.0,135.0,2011-07-01,diesel,blue,estate,True,True,True,True,True,True,True,False,10700.0,2018-05-01
1120,525,125242.0,160.0,2013-03-01,diesel,grey,estate,False,True,False,True,True,False,True,True,22100.0,2018-05-01
1121,518,190015.0,105.0,2014-02-01,diesel,grey,estate,True,True,False,False,True,False,True,True,16500.0,2018-05-01
1122,316,168216.0,85.0,2014-10-01,diesel,black,estate,False,False,False,False,True,True,True,False,11100.0,2018-05-01
1123,320,115366.0,135.0,2013-06-01,diesel,silver,estate,False,True,False,True,False,False,True,True,14300.0,2018-05-01
1124,535,179857.0,230.0,2015-07-01,diesel,brown,estate,True,True,False,True,True,True,True,True,28400.0,2018-05-01
1125,530,156904.0,190.0,2013-12-01,diesel,grey,estate,True,True,True,False,True,True,True,True,22000.0,2018-05-01
1126,320,165561.0,120.0,2014-03-01,diesel,blue,estate,False,True,False,False,True,True,True,True,13700.0,2018-05-01
1127,520,148559.0,137.0,2012-07-01,petrol,black,estate,True,True,False,False,True,False,True,True,13400.0,2018-05-01
1128,316,180690.0,85.0,2015-05-01,diesel,grey,estate,False,True,False,False,True,True,True,True,11500.0,2018-09-01
1129,520,153854.0,135.0,2013-12-01,diesel,black,estate,False,True,False,False,True,True,True,True,15100.0,2018-05-01
1130,520,50522.0,120.0,2015-01-01,diesel,grey,estate,True,False,False,False,True,False,True,True,23000.0,2018-05-01
1131,320,293508.0,110.0,2004-04-01,diesel,grey,estate,True,True,False,False,True,True,True,False,3000.0,2018-05-01
1132,320,137401.0,135.0,2014-03-01,diesel,black,estate,False,True,False,False,False,False,True,True,12900.0,2018-05-01
1133,325,148479.0,160.0,2014-03-01,diesel,grey,estate,False,True,False,False,False,True,True,True,17100.0,2018-05-01
1134,318,155292.0,105.0,2013-11-01,diesel,white,estate,False,True,False,False,False,False,True,True,11600.0,2018-05-01
1135,318,159693.0,100.0,2007-09-01,diesel,grey,estate,True,True,False,False,False,False,True,False,5100.0,2018-05-01
1136,116,22871.0,80.0,2015-06-01,petrol,black,estate,True,False,False,False,False,False,True,False,13600.0,2018-05-01
1137,316,70495.0,85.0,2012-11-01,diesel,brown,estate,False,True,False,False,False,False,True,False,14200.0,2018-05-01
1138,318,104424.0,100.0,2013-06-01,diesel,grey,estate,True,True,False,False,False,False,True,False,12000.0,2018-05-01
1139,318,55722.0,105.0,2014-03-01,diesel,blue,estate,True,True,False,False,False,False,True,False,17400.0,2018-05-01
1140,530,226944.0,190.0,2014-01-01,diesel,blue,estate,True,True,True,False,True,False,True,True,19300.0,2018-05-01
1141,520,240159.0,135.0,2012-01-01,diesel,white,estate,True,True,False,False,True,False,True,True,14000.0,2018-09-01
1142,320,89158.0,135.0,2014-04-01,diesel,black,estate,True,True,False,True,True,True,True,True,19500.0,2018-05-01
1143,318,184496.0,100.0,2013-03-01,diesel,blue,estate,False,False,False,False,False,False,True,False,10400.0,2018-05-01
1144,316,63121.0,85.0,2014-05-01,diesel,grey,estate,False,True,False,False,False,False,True,False,12600.0,2018-05-01
1145,318,168356.0,100.0,2009-04-01,diesel,green,estate,False,True,True,False,False,False,True,False,7000.0,2018-05-01
1146,320,158402.0,135.0,2014-05-01,diesel,grey,estate,False,True,False,False,True,True,True,True,13700.0,2018-05-01
1147,320,205081.0,135.0,2013-10-01,diesel,white,estate,False,True,False,False,False,False,True,False,12600.0,2018-05-01
1148,318,204952.0,105.0,2013-02-01,diesel,black,estate,False,True,False,False,True,False,True,False,11200.0,2018-05-01
1149,520,327416.0,120.0,2013-01-01,diesel,black,estate,True,True,False,False,True,False,True,True,11500.0,2018-05-01
1150,318,251669.0,100.0,2008-11-01,diesel,grey,estate,True,True,False,False,False,False,True,False,7300.0,2018-05-01
1151,518,99296.0,100.0,2015-02-01,diesel,black,estate,False,True,False,False,True,False,True,True,18200.0,2018-05-01
1152,520,212165.0,135.0,2012-07-01,diesel,brown,estate,False,True,False,False,True,False,True,True,14700.0,2018-05-01
1153,318,229437.0,100.0,2008-04-01,diesel,grey,estate,True,True,True,False,False,False,True,False,6000.0,2018-05-01
1154,530,237376.0,173.0,2010-09-01,diesel,grey,estate,True,True,False,False,True,False,True,True,6500.0,2018-05-01
1155,320,188634.0,130.0,2008-11-01,diesel,black,estate,True,True,True,False,True,False,True,True,8400.0,2018-05-01
1156,520,206283.0,135.0,2014-01-01,diesel,black,estate,False,True,False,False,True,False,True,False,14200.0,2018-05-01
1157,320,152018.0,119.0,2013-12-01,diesel,black,estate,True,True,False,False,True,True,True,False,12500.0,2018-05-01
1158,523,174944.0,150.0,2010-09-01,petrol,grey,estate,True,True,False,False,True,False,True,True,11600.0,2018-05-01
1159,320,171877.0,120.0,2014-01-01,diesel,black,estate,False,False,True,False,False,False,False,True,15700.0,2018-05-01
1160,525,106404.0,160.0,2014-05-01,diesel,black,estate,False,True,False,False,False,False,True,True,19900.0,2018-05-01
1161,318,162021.0,90.0,2006-10-01,diesel,black,estate,False,False,False,False,False,False,True,False,3800.0,2018-05-01
1162,520,75783.0,140.0,2015-11-01,diesel,black,estate,True,True,False,False,True,False,True,True,27600.0,2018-05-01
1163,520,120756.0,135.0,2012-12-01,petrol,grey,estate,False,True,False,False,True,False,True,True,9500.0,2018-05-01
1164,520,171292.0,135.0,2012-04-01,diesel,grey,estate,True,True,False,False,True,True,True,True,16300.0,2018-05-01
1165,520,153715.0,120.0,2013-08-01,diesel,black,estate,True,True,False,False,True,False,True,True,15500.0,2018-05-01
1166,525,111132.0,160.0,2013-04-01,diesel,black,estate,True,True,False,False,True,True,True,True,16900.0,2018-05-01
1167,320,176029.0,120.0,2014-04-01,diesel,blue,estate,True,True,False,False,False,False,True,False,11800.0,2018-05-01
1168,520,128764.0,120.0,2011-08-01,diesel,blue,estate,True,True,True,False,False,False,True,False,12400.0,2018-05-01
1169,318,130884.0,100.0,2013-05-01,diesel,black,estate,True,False,False,False,False,False,True,False,11200.0,2018-05-01
1170,320,123405.0,135.0,2012-12-01,diesel,black,estate,True,True,False,False,True,True,True,True,17000.0,2018-05-01
1171,520,124114.0,120.0,2011-07-01,diesel,blue,estate,True,True,True,False,False,False,True,True,15900.0,2018-05-01
1172,318,168833.0,105.0,2014-03-01,diesel,black,estate,False,True,True,False,False,True,True,True,12000.0,2018-05-01
1173,320,113733.0,135.0,2013-06-01,diesel,grey,estate,False,False,False,False,False,False,True,True,9300.0,2018-05-01
1174,318,159209.0,100.0,2007-09-01,diesel,grey,estate,True,True,False,False,False,False,True,False,5600.0,2018-05-01
1175,318,155492.0,100.0,2014-02-01,diesel,black,estate,True,True,False,False,False,False,True,False,11300.0,2018-05-01
1176,318,157577.0,105.0,2013-04-01,diesel,white,estate,False,True,True,False,True,False,True,True,12900.0,2018-05-01
1177,520,180626.0,135.0,2014-04-01,diesel,black,estate,False,True,False,False,True,True,True,True,15700.0,2018-05-01
1178,530,213067.0,190.0,2013-12-01,diesel,blue,estate,False,False,False,False,False,False,True,True,12900.0,2018-05-01
1179,320,117442.0,125.0,2012-07-01,petrol,grey,estate,False,True,True,False,True,False,True,True,12400.0,2018-05-01
1180,318,121770.0,105.0,2014-04-01,diesel,white,estate,False,True,False,False,False,False,True,True,13100.0,2018-05-01
1181,320,101156.0,135.0,2014-05-01,diesel,white,estate,False,True,False,False,False,False,False,False,14800.0,2018-05-01
1182,320,277172.0,120.0,2009-12-01,diesel,black,estate,True,True,False,False,False,False,True,False,5300.0,2018-05-01
1183,320,127956.0,135.0,2014-07-01,diesel,white,estate,False,False,False,False,False,False,False,True,9300.0,2018-05-01
1184,528,157955.0,190.0,2011-02-01,petrol,black,estate,True,True,False,False,True,False,True,True,15000.0,2018-05-01
1185,316,179630.0,85.0,2013-11-01,diesel,black,estate,False,True,True,False,False,False,True,True,9900.0,2018-05-01
1186,320,167102.0,120.0,2013-08-01,diesel,black,estate,True,True,False,False,False,False,True,True,11400.0,2018-05-01
1187,318,148894.0,100.0,2014-01-01,diesel,black,estate,True,True,False,False,False,False,True,False,10000.0,2018-05-01
1188,318,65462.0,105.0,2014-04-01,diesel,black,estate,True,True,False,False,False,False,True,False,9600.0,2018-05-01
1189,520,109651.0,135.0,2014-05-01,diesel,brown,estate,True,True,True,False,True,False,True,True,20300.0,2018-05-01
1190,520,271459.0,100.0,2002-05-01,diesel,blue,estate,True,False,False,False,False,False,True,False,1200.0,2018-08-01
1191,320,169732.0,120.0,2013-12-01,diesel,blue,estate,False,True,False,False,True,False,True,True,14600.0,2018-05-01
1192,530,107195.0,190.0,2013-07-01,diesel,grey,estate,True,True,False,False,True,True,True,True,20900.0,2018-05-01
1193,320,280226.0,110.0,2003-06-01,diesel,grey,estate,False,True,False,False,True,False,True,False,2500.0,2018-06-01
1194,316,196475.0,85.0,2013-05-01,diesel,blue,estate,False,True,False,False,True,True,True,False,8400.0,2018-05-01
1195,320,122160.0,135.0,2012-10-01,diesel,silver,estate,True,False,False,False,False,False,True,True,14300.0,2018-05-01
1196,320,194982.0,135.0,2014-02-01,diesel,white,estate,False,True,False,False,False,False,True,True,12100.0,2018-05-01
1197,318,154038.0,100.0,2013-07-01,diesel,brown,estate,False,True,False,False,True,False,True,False,10200.0,2018-05-01
1198,316,55517.0,85.0,2014-05-01,diesel,grey,estate,False,True,False,False,False,False,True,False,11200.0,2018-05-01
1199,320,146490.0,120.0,2013-09-01,diesel,white,estate,True,False,False,False,True,False,True,True,13900.0,2018-05-01
1200,530,136951.0,190.0,2014-01-01,diesel,red,estate,False,True,False,True,False,True,True,True,28200.0,2018-05-01
1201,318,136751.0,105.0,2013-04-01,diesel,brown,estate,False,True,True,False,True,True,True,True,13300.0,2018-05-01
1202,520,145045.0,120.0,2011-04-01,diesel,black,estate,True,True,False,False,True,True,True,True,13700.0,2018-05-01
1203,316,226224.0,85.0,2013-09-01,diesel,grey,estate,True,True,False,False,False,False,True,False,8600.0,2018-08-01
1204,520,165472.0,135.0,2013-11-01,diesel,grey,estate,True,True,False,False,True,False,True,True,14800.0,2018-05-01
1205,520,158341.0,120.0,2012-08-01,diesel,grey,estate,True,True,False,False,False,False,True,False,11900.0,2018-05-01
1206,330,152862.0,190.0,2013-05-01,diesel,white,estate,True,True,True,False,True,True,True,True,19000.0,2018-05-01
1207,320,195889.0,120.0,2014-03-01,diesel,black,estate,True,True,False,False,False,False,True,True,12300.0,2018-05-01
1208,320,79351.0,135.0,2014-05-01,diesel,grey,estate,True,True,True,True,True,True,True,True,16100.0,2018-05-01
1209,320,236157.0,135.0,2012-01-01,diesel,blue,estate,False,False,False,False,False,False,True,False,6900.0,2018-05-01
1210,318,181952.0,85.0,2004-12-01,diesel,grey,estate,True,False,False,False,False,False,True,False,3600.0,2018-05-01
1211,318,176054.0,105.0,2014-03-01,diesel,white,estate,True,True,True,False,False,False,True,False,14400.0,2018-05-01
